Id:ID¿Type¿Kind¿Code¿Range¿Location¿Value¿Raw¿Async¿Label:LABEL¿SemanticType
1287¿exit¿¿¿¿¿¿¿¿ASTNode¿
1288¿exit¿¿¿¿¿¿¿¿ASTNode¿
1289¿exit¿¿¿¿¿¿¿¿ASTNode¿
1290¿exit¿¿¿¿¿¿¿¿ASTNode¿
1291¿exit¿¿¿¿¿¿¿¿ASTNode¿
1292¿exit¿¿¿¿¿¿¿¿ASTNode¿
1293¿exit¿¿¿¿¿¿¿¿ASTNode¿
1294¿exit¿¿¿¿¿¿¿¿ASTNode¿
1295¿exit¿¿¿¿¿¿¿¿ASTNode¿
1296¿exit¿¿¿¿¿¿¿¿ASTNode¿
1297¿exit¿¿¿¿¿¿¿¿ASTNode¿
1298¿exit¿¿¿¿¿¿¿¿ASTNode¿
1299¿exit¿¿¿¿¿¿¿¿ASTNode¿
1300¿exit¿¿¿¿¿¿¿¿ASTNode¿
1301¿exit¿¿¿¿¿¿¿¿ASTNode¿
1302¿exit¿¿¿¿¿¿¿¿ASTNode¿
1303¿exit¿¿¿¿¿¿¿¿ASTNode¿
1304¿exit¿¿¿¿¿¿¿¿ASTNode¿
1305¿exit¿¿¿¿¿¿¿¿ASTNode¿
1306¿exit¿¿¿¿¿¿¿¿ASTNode¿
1307¿exit¿¿¿¿¿¿¿¿ASTNode¿
33¿Property¿init¿¿[217,225]¿{start:{line:10,column:26},end:{line:10,column:34}}¿¿¿¿ASTNode¿
34¿Identifier¿¿value¿[217,222]¿{start:{line:10,column:26},end:{line:10,column:31}}¿¿¿¿ASTNode¿
35¿Literal¿¿¿[224,225]¿{start:{line:10,column:33},end:{line:10,column:34}}¿0¿0¿¿ASTNode¿
36¿ObjectExpression¿¿¿[240,274]¿{start:{line:11,column:12},end:{line:11,column:46}}¿¿¿¿ASTNode¿
37¿Property¿init¿¿[241,263]¿{start:{line:11,column:13},end:{line:11,column:35}}¿¿¿¿ASTNode¿
38¿Identifier¿¿text¿[241,245]¿{start:{line:11,column:13},end:{line:11,column:17}}¿¿¿¿ASTNode¿
39¿Literal¿¿¿[247,263]¿{start:{line:11,column:19},end:{line:11,column:35}}¿GaoTie DongChe¿'GaoTie DongChe'¿¿ASTNode¿
40¿Property¿init¿¿[265,273]¿{start:{line:11,column:37},end:{line:11,column:45}}¿¿¿¿ASTNode¿
41¿Identifier¿¿value¿[265,270]¿{start:{line:11,column:37},end:{line:11,column:42}}¿¿¿¿ASTNode¿
42¿Literal¿¿¿[272,273]¿{start:{line:11,column:44},end:{line:11,column:45}}¿1¿1¿¿ASTNode¿
43¿ObjectExpression¿¿¿[288,313]¿{start:{line:12,column:12},end:{line:12,column:37}}¿¿¿¿ASTNode¿
44¿Property¿init¿¿[289,302]¿{start:{line:12,column:13},end:{line:12,column:26}}¿¿¿¿ASTNode¿
45¿Identifier¿¿text¿[289,293]¿{start:{line:12,column:13},end:{line:12,column:17}}¿¿¿¿ASTNode¿
46¿Literal¿¿¿[295,302]¿{start:{line:12,column:19},end:{line:12,column:26}}¿Other¿'Other'¿¿ASTNode¿
47¿Property¿init¿¿[304,312]¿{start:{line:12,column:28},end:{line:12,column:36}}¿¿¿¿ASTNode¿
48¿Identifier¿¿value¿[304,309]¿{start:{line:12,column:28},end:{line:12,column:33}}¿¿¿¿ASTNode¿
49¿Literal¿¿¿[311,312]¿{start:{line:12,column:35},end:{line:12,column:36}}¿2¿2¿¿ASTNode¿
50¿Property¿init¿¿[333,347]¿{start:{line:14,column:8},end:{line:14,column:22}}¿¿¿¿ASTNode¿
51¿Identifier¿¿travelList¿[333,343]¿{start:{line:14,column:8},end:{line:14,column:18}}¿¿¿¿ASTNode¿
52¿ArrayExpression¿¿¿[345,347]¿{start:{line:14,column:20},end:{line:14,column:22}}¿¿¿¿ASTNode¿
53¿Property¿init¿¿[357,375]¿{start:{line:15,column:8},end:{line:15,column:26}}¿¿¿¿ASTNode¿
54¿Identifier¿¿tempTravelList¿[357,371]¿{start:{line:15,column:8},end:{line:15,column:22}}¿¿¿¿ASTNode¿
55¿ArrayExpression¿¿¿[373,375]¿{start:{line:15,column:24},end:{line:15,column:26}}¿¿¿¿ASTNode¿
56¿Property¿init¿¿[385,402]¿{start:{line:16,column:8},end:{line:16,column:25}}¿¿¿¿ASTNode¿
57¿Identifier¿¿selectedSeats¿[385,398]¿{start:{line:16,column:8},end:{line:16,column:21}}¿¿¿¿ASTNode¿
58¿ArrayExpression¿¿¿[400,402]¿{start:{line:16,column:23},end:{line:16,column:25}}¿¿¿¿ASTNode¿
59¿Property¿init¿¿[412,446]¿{start:{line:17,column:8},end:{line:17,column:42}}¿¿¿¿ASTNode¿
60¿Identifier¿¿email¿[412,417]¿{start:{line:17,column:8},end:{line:17,column:13}}¿¿¿¿ASTNode¿
61¿Literal¿¿¿[419,446]¿{start:{line:17,column:15},end:{line:17,column:42}}¿fdse_microservice@163.com¿'fdse_microservice@163.com'¿¿ASTNode¿
62¿Property¿init¿¿[456,474]¿{start:{line:18,column:8},end:{line:18,column:26}}¿¿¿¿ASTNode¿
63¿Identifier¿¿password¿[456,464]¿{start:{line:18,column:8},end:{line:18,column:16}}¿¿¿¿ASTNode¿
64¿Literal¿¿¿[466,474]¿{start:{line:18,column:18},end:{line:18,column:26}}¿111111¿'111111'¿¿ASTNode¿
65¿Property¿init¿¿[484,502]¿{start:{line:19,column:8},end:{line:19,column:26}}¿¿¿¿ASTNode¿
66¿Identifier¿¿verifyCode¿[484,494]¿{start:{line:19,column:8},end:{line:19,column:18}}¿¿¿¿ASTNode¿
67¿Literal¿¿¿[496,502]¿{start:{line:19,column:20},end:{line:19,column:26}}¿1234¿'1234'¿¿ASTNode¿
68¿Property¿init¿¿[514,10599]¿{start:{line:21,column:4},end:{line:258,column:5}}¿¿¿¿ASTNode¿
69¿Identifier¿¿methods¿[514,521]¿{start:{line:21,column:4},end:{line:21,column:11}}¿¿¿¿ASTNode¿
70¿ObjectExpression¿¿¿[523,10599]¿{start:{line:21,column:13},end:{line:258,column:5}}¿¿¿¿ASTNode¿
71¿Property¿init¿¿[533,627]¿{start:{line:22,column:8},end:{line:25,column:9}}¿¿¿¿ASTNode¿
72¿Identifier¿¿initPage¿[533,541]¿{start:{line:22,column:8},end:{line:22,column:16}}¿¿¿¿ASTNode¿
73¿FunctionExpression¿¿¿[541,627]¿{start:{line:22,column:16},end:{line:25,column:9}}¿¿¿false¿ASTNode¿
74¿BlockStatement¿¿¿[544,627]¿{start:{line:22,column:19},end:{line:25,column:9}}¿¿¿¿ASTNode¿
75¿ExpressionStatement¿¿¿[558,586]¿{start:{line:23,column:12},end:{line:23,column:40}}¿¿¿¿ASTNode;CFGNode¿
76¿CallExpression¿¿¿[558,585]¿{start:{line:23,column:12},end:{line:23,column:39}}¿¿¿¿ASTNode¿
77¿MemberExpression¿¿¿[558,583]¿{start:{line:23,column:12},end:{line:23,column:37}}¿¿¿¿ASTNode¿
78¿ThisExpression¿¿¿[558,562]¿{start:{line:23,column:12},end:{line:23,column:16}}¿¿¿¿ASTNode¿
79¿Identifier¿¿setTodayDatePreserve¿[563,583]¿{start:{line:23,column:17},end:{line:23,column:37}}¿¿¿¿ASTNode¿
80¿ExpressionStatement¿¿¿[599,617]¿{start:{line:24,column:12},end:{line:24,column:30}}¿¿¿¿ASTNode;CFGNode¿
81¿CallExpression¿¿¿[599,616]¿{start:{line:24,column:12},end:{line:24,column:29}}¿¿¿¿ASTNode¿
82¿MemberExpression¿¿¿[599,614]¿{start:{line:24,column:12},end:{line:24,column:27}}¿¿¿¿ASTNode¿
83¿ThisExpression¿¿¿[599,603]¿{start:{line:24,column:12},end:{line:24,column:16}}¿¿¿¿ASTNode¿
84¿Identifier¿¿checkLogin¿[604,614]¿{start:{line:24,column:17},end:{line:24,column:27}}¿¿¿¿ASTNode¿
85¿Property¿init¿¿[637,1164]¿{start:{line:26,column:8},end:{line:40,column:9}}¿¿¿¿ASTNode¿
86¿Identifier¿¿setTodayDatePreserve¿[637,657]¿{start:{line:26,column:8},end:{line:26,column:28}}¿¿¿¿ASTNode¿
87¿FunctionExpression¿¿¿[657,1164]¿{start:{line:26,column:28},end:{line:40,column:9}}¿¿¿false¿ASTNode¿
88¿BlockStatement¿¿¿[660,1164]¿{start:{line:26,column:31},end:{line:40,column:9}}¿¿¿¿ASTNode¿
89¿VariableDeclaration¿var¿¿[674,697]¿{start:{line:27,column:12},end:{line:27,column:35}}¿¿¿¿ASTNode;CFGNode¿
90¿VariableDeclarator¿¿=¿[678,696]¿{start:{line:27,column:16},end:{line:27,column:34}}¿¿¿¿ASTNode¿
91¿Identifier¿¿today¿[678,683]¿{start:{line:27,column:16},end:{line:27,column:21}}¿¿¿¿ASTNode¿
92¿NewExpression¿¿¿[686,696]¿{start:{line:27,column:24},end:{line:27,column:34}}¿¿¿¿ASTNode¿
93¿Identifier¿¿Date¿[690,694]¿{start:{line:27,column:28},end:{line:27,column:32}}¿¿¿¿ASTNode¿
94¿VariableDeclaration¿var¿¿[710,735]¿{start:{line:28,column:12},end:{line:28,column:37}}¿¿¿¿ASTNode;CFGNode¿
95¿VariableDeclarator¿¿=¿[714,734]¿{start:{line:28,column:16},end:{line:28,column:36}}¿¿¿¿ASTNode¿
96¿Identifier¿¿dd¿[714,716]¿{start:{line:28,column:16},end:{line:28,column:18}}¿¿¿¿ASTNode¿
97¿CallExpression¿¿¿[719,734]¿{start:{line:28,column:21},end:{line:28,column:36}}¿¿¿¿ASTNode¿
98¿MemberExpression¿¿¿[719,732]¿{start:{line:28,column:21},end:{line:28,column:34}}¿¿¿¿ASTNode¿
99¿Identifier¿¿today¿[719,724]¿{start:{line:28,column:21},end:{line:28,column:26}}¿¿¿¿ASTNode¿
100¿Identifier¿¿getDate¿[725,732]¿{start:{line:28,column:27},end:{line:28,column:34}}¿¿¿¿ASTNode¿
101¿VariableDeclaration¿var¿¿[748,778]¿{start:{line:29,column:12},end:{line:29,column:42}}¿¿¿¿ASTNode;CFGNode¿
102¿VariableDeclarator¿¿=¿[752,777]¿{start:{line:29,column:16},end:{line:29,column:41}}¿¿¿¿ASTNode¿
103¿Identifier¿¿mm¿[752,754]¿{start:{line:29,column:16},end:{line:29,column:18}}¿¿¿¿ASTNode¿
104¿BinaryExpression¿¿+¿[757,777]¿{start:{line:29,column:21},end:{line:29,column:41}}¿¿¿¿ASTNode¿
105¿CallExpression¿¿¿[757,773]¿{start:{line:29,column:21},end:{line:29,column:37}}¿¿¿¿ASTNode¿
106¿MemberExpression¿¿¿[757,771]¿{start:{line:29,column:21},end:{line:29,column:35}}¿¿¿¿ASTNode¿
107¿Identifier¿¿today¿[757,762]¿{start:{line:29,column:21},end:{line:29,column:26}}¿¿¿¿ASTNode¿
108¿Identifier¿¿getMonth¿[763,771]¿{start:{line:29,column:27},end:{line:29,column:35}}¿¿¿¿ASTNode¿
109¿Literal¿¿¿[776,777]¿{start:{line:29,column:40},end:{line:29,column:41}}¿1¿1¿¿ASTNode¿
110¿VariableDeclaration¿var¿¿[807,838]¿{start:{line:30,column:12},end:{line:30,column:43}}¿¿¿¿ASTNode;CFGNode¿
111¿VariableDeclarator¿¿=¿[811,837]¿{start:{line:30,column:16},end:{line:30,column:42}}¿¿¿¿ASTNode¿
112¿Identifier¿¿yyyy¿[811,815]¿{start:{line:30,column:16},end:{line:30,column:20}}¿¿¿¿ASTNode¿
113¿CallExpression¿¿¿[818,837]¿{start:{line:30,column:23},end:{line:30,column:42}}¿¿¿¿ASTNode¿
114¿MemberExpression¿¿¿[818,835]¿{start:{line:30,column:23},end:{line:30,column:40}}¿¿¿¿ASTNode¿
115¿Identifier¿¿today¿[818,823]¿{start:{line:30,column:23},end:{line:30,column:28}}¿¿¿¿ASTNode¿
116¿Identifier¿¿getFullYear¿[824,835]¿{start:{line:30,column:29},end:{line:30,column:40}}¿¿¿¿ASTNode¿
117¿IfStatement¿¿{type:BinaryExpression,operator:<,left:{type:Identifier,name:dd,range:[855,857],loc:{start:{line:31,column:16},end:{line:31,column:18}},_id:119},right:{type:Literal,value:10,raw:10,range:[860,862],loc:{start:{line:31,column:21},end:{line:31,column:23}},_id:120},range:[855,862],loc:{start:{line:31,column:16},end:{line:31,column:23}},_id:118}¿[851,909]¿{start:{line:31,column:12},end:{line:33,column:13}}¿¿¿¿ASTNode;CFGNode¿
118¿BinaryExpression¿¿<¿[855,862]¿{start:{line:31,column:16},end:{line:31,column:23}}¿¿¿¿ASTNode¿
119¿Identifier¿¿dd¿[855,857]¿{start:{line:31,column:16},end:{line:31,column:18}}¿¿¿¿ASTNode¿
120¿Literal¿¿¿[860,862]¿{start:{line:31,column:21},end:{line:31,column:23}}¿10¿10¿¿ASTNode¿
121¿BlockStatement¿¿¿[864,909]¿{start:{line:31,column:25},end:{line:33,column:13}}¿¿¿¿ASTNode¿
122¿ExpressionStatement¿¿¿[882,895]¿{start:{line:32,column:16},end:{line:32,column:29}}¿¿¿¿ASTNode;CFGNode¿
123¿AssignmentExpression¿¿=¿[882,895]¿{start:{line:32,column:16},end:{line:32,column:29}}¿¿¿¿ASTNode¿
124¿Identifier¿¿dd¿[882,884]¿{start:{line:32,column:16},end:{line:32,column:18}}¿¿¿¿ASTNode¿
125¿BinaryExpression¿¿+¿[887,895]¿{start:{line:32,column:21},end:{line:32,column:29}}¿¿¿¿ASTNode¿
126¿Literal¿¿¿[887,890]¿{start:{line:32,column:21},end:{line:32,column:24}}¿0¿'0'¿¿ASTNode¿
127¿Identifier¿¿dd¿[893,895]¿{start:{line:32,column:27},end:{line:32,column:29}}¿¿¿¿ASTNode¿
128¿IfStatement¿¿{type:BinaryExpression,operator:<,left:{type:Identifier,name:mm,range:[926,928],loc:{start:{line:34,column:16},end:{line:34,column:18}},_id:130},right:{type:Literal,value:10,raw:10,range:[931,933],loc:{start:{line:34,column:21},end:{line:34,column:23}},_id:131},range:[926,933],loc:{start:{line:34,column:16},end:{line:34,column:23}},_id:129}¿[922,980]¿{start:{line:34,column:12},end:{line:36,column:13}}¿¿¿¿ASTNode;CFGNode¿
129¿BinaryExpression¿¿<¿[926,933]¿{start:{line:34,column:16},end:{line:34,column:23}}¿¿¿¿ASTNode¿
130¿Identifier¿¿mm¿[926,928]¿{start:{line:34,column:16},end:{line:34,column:18}}¿¿¿¿ASTNode¿
131¿Literal¿¿¿[931,933]¿{start:{line:34,column:21},end:{line:34,column:23}}¿10¿10¿¿ASTNode¿
132¿BlockStatement¿¿¿[935,980]¿{start:{line:34,column:25},end:{line:36,column:13}}¿¿¿¿ASTNode¿
133¿ExpressionStatement¿¿¿[953,966]¿{start:{line:35,column:16},end:{line:35,column:29}}¿¿¿¿ASTNode;CFGNode¿
134¿AssignmentExpression¿¿=¿[953,966]¿{start:{line:35,column:16},end:{line:35,column:29}}¿¿¿¿ASTNode¿
135¿Identifier¿¿mm¿[953,955]¿{start:{line:35,column:16},end:{line:35,column:18}}¿¿¿¿ASTNode¿
136¿BinaryExpression¿¿+¿[958,966]¿{start:{line:35,column:21},end:{line:35,column:29}}¿¿¿¿ASTNode¿
137¿Literal¿¿¿[958,961]¿{start:{line:35,column:21},end:{line:35,column:24}}¿0¿'0'¿¿ASTNode¿
138¿Identifier¿¿mm¿[964,966]¿{start:{line:35,column:27},end:{line:35,column:29}}¿¿¿¿ASTNode¿
139¿ExpressionStatement¿¿¿[993,1028]¿{start:{line:37,column:12},end:{line:37,column:47}}¿¿¿¿ASTNode;CFGNode¿
140¿AssignmentExpression¿¿=¿[993,1027]¿{start:{line:37,column:12},end:{line:37,column:46}}¿¿¿¿ASTNode¿
141¿Identifier¿¿today¿[993,998]¿{start:{line:37,column:12},end:{line:37,column:17}}¿¿¿¿ASTNode¿
142¿BinaryExpression¿¿+¿[1001,1027]¿{start:{line:37,column:20},end:{line:37,column:46}}¿¿¿¿ASTNode¿
143¿BinaryExpression¿¿+¿[1001,1022]¿{start:{line:37,column:20},end:{line:37,column:41}}¿¿¿¿ASTNode¿
144¿BinaryExpression¿¿+¿[1001,1016]¿{start:{line:37,column:20},end:{line:37,column:35}}¿¿¿¿ASTNode¿
145¿BinaryExpression¿¿+¿[1001,1011]¿{start:{line:37,column:20},end:{line:37,column:30}}¿¿¿¿ASTNode¿
146¿Identifier¿¿yyyy¿[1001,1005]¿{start:{line:37,column:20},end:{line:37,column:24}}¿¿¿¿ASTNode¿
147¿Literal¿¿¿[1008,1011]¿{start:{line:37,column:27},end:{line:37,column:30}}¿-¿'-'¿¿ASTNode¿
148¿Identifier¿¿mm¿[1014,1016]¿{start:{line:37,column:33},end:{line:37,column:35}}¿¿¿¿ASTNode¿
149¿Literal¿¿¿[1019,1022]¿{start:{line:37,column:38},end:{line:37,column:41}}¿-¿'-'¿¿ASTNode¿
150¿Identifier¿¿dd¿[1025,1027]¿{start:{line:37,column:44},end:{line:37,column:46}}¿¿¿¿ASTNode¿
151¿ExpressionStatement¿¿¿[1041,1067]¿{start:{line:38,column:12},end:{line:38,column:38}}¿¿¿¿ASTNode;CFGNode¿
152¿AssignmentExpression¿¿=¿[1041,1066]¿{start:{line:38,column:12},end:{line:38,column:37}}¿¿¿¿ASTNode¿
153¿MemberExpression¿¿¿[1041,1058]¿{start:{line:38,column:12},end:{line:38,column:29}}¿¿¿¿ASTNode¿
154¿ThisExpression¿¿¿[1041,1045]¿{start:{line:38,column:12},end:{line:38,column:16}}¿¿¿¿ASTNode¿
155¿Identifier¿¿selectedDate¿[1046,1058]¿{start:{line:38,column:17},end:{line:38,column:29}}¿¿¿¿ASTNode¿
156¿Identifier¿¿today¿[1061,1066]¿{start:{line:38,column:32},end:{line:38,column:37}}¿¿¿¿ASTNode¿
157¿ExpressionStatement¿¿¿[1080,1154]¿{start:{line:39,column:12},end:{line:39,column:86}}¿¿¿¿ASTNode;CFGNode¿
158¿CallExpression¿¿¿[1080,1153]¿{start:{line:39,column:12},end:{line:39,column:85}}¿¿¿¿ASTNode¿
159¿MemberExpression¿¿¿[1080,1139]¿{start:{line:39,column:12},end:{line:39,column:71}}¿¿¿¿ASTNode¿
160¿CallExpression¿¿¿[1080,1126]¿{start:{line:39,column:12},end:{line:39,column:58}}¿¿¿¿ASTNode¿
161¿MemberExpression¿¿¿[1080,1103]¿{start:{line:39,column:12},end:{line:39,column:35}}¿¿¿¿ASTNode¿
162¿Identifier¿¿document¿[1080,1088]¿{start:{line:39,column:12},end:{line:39,column:20}}¿¿¿¿ASTNode¿
163¿Identifier¿¿getElementById¿[1089,1103]¿{start:{line:39,column:21},end:{line:39,column:35}}¿¿¿¿ASTNode¿
164¿Literal¿¿¿[1104,1125]¿{start:{line:39,column:36},end:{line:39,column:57}}¿travel_booking_date¿travel_booking_date¿¿ASTNode¿
165¿Identifier¿¿setAttribute¿[1127,1139]¿{start:{line:39,column:59},end:{line:39,column:71}}¿¿¿¿ASTNode¿
166¿Literal¿¿¿[1140,1145]¿{start:{line:39,column:72},end:{line:39,column:77}}¿min¿min¿¿ASTNode¿
167¿Identifier¿¿today¿[1147,1152]¿{start:{line:39,column:79},end:{line:39,column:84}}¿¿¿¿ASTNode¿
168¿Property¿init¿¿[1174,1474]¿{start:{line:41,column:8},end:{line:50,column:9}}¿¿¿¿ASTNode¿
169¿Identifier¿¿checkLogin¿[1174,1184]¿{start:{line:41,column:8},end:{line:41,column:18}}¿¿¿¿ASTNode¿
170¿FunctionExpression¿¿¿[1184,1474]¿{start:{line:41,column:18},end:{line:50,column:9}}¿¿¿false¿ASTNode¿
171¿BlockStatement¿¿¿[1187,1474]¿{start:{line:41,column:21},end:{line:50,column:9}}¿¿¿¿ASTNode¿
172¿VariableDeclaration¿var¿¿[1201,1254]¿{start:{line:42,column:12},end:{line:42,column:65}}¿¿¿¿ASTNode;CFGNode¿
173¿VariableDeclarator¿¿=¿[1205,1253]¿{start:{line:42,column:16},end:{line:42,column:64}}¿¿¿¿ASTNode¿
174¿Identifier¿¿username¿[1205,1213]¿{start:{line:42,column:16},end:{line:42,column:24}}¿¿¿¿ASTNode¿
175¿CallExpression¿¿¿[1216,1253]¿{start:{line:42,column:27},end:{line:42,column:64}}¿¿¿¿ASTNode¿
176¿MemberExpression¿¿¿[1216,1238]¿{start:{line:42,column:27},end:{line:42,column:49}}¿¿¿¿ASTNode¿
177¿Identifier¿¿sessionStorage¿[1216,1230]¿{start:{line:42,column:27},end:{line:42,column:41}}¿¿¿¿ASTNode¿
178¿Identifier¿¿getItem¿[1231,1238]¿{start:{line:42,column:42},end:{line:42,column:49}}¿¿¿¿ASTNode¿
179¿Literal¿¿¿[1239,1252]¿{start:{line:42,column:50},end:{line:42,column:63}}¿client_name¿client_name¿¿ASTNode¿
180¿IfStatement¿¿{type:BinaryExpression,operator:==,left:{type:Identifier,name:username,range:[1271,1279],loc:{start:{line:43,column:16},end:{line:43,column:24}},_id:182},right:{type:Literal,value:null,raw:null,range:[1283,1287],loc:{start:{line:43,column:28},end:{line:43,column:32}},_id:183},range:[1271,1287],loc:{start:{line:43,column:16},end:{line:43,column:32}},_id:181}¿[1267,1464]¿{start:{line:43,column:12},end:{line:49,column:13}}¿¿¿¿ASTNode;CFGNode¿
181¿BinaryExpression¿¿==¿[1271,1287]¿{start:{line:43,column:16},end:{line:43,column:32}}¿¿¿¿ASTNode¿
182¿Identifier¿¿username¿[1271,1279]¿{start:{line:43,column:16},end:{line:43,column:24}}¿¿¿¿ASTNode¿
183¿Literal¿¿¿[1283,1287]¿{start:{line:43,column:28},end:{line:43,column:32}}¿null¿null¿¿ASTNode¿
184¿BlockStatement¿¿¿[1289,1354]¿{start:{line:43,column:34},end:{line:46,column:13}}¿¿¿¿ASTNode¿
185¿BlockStatement¿¿¿[1372,1464]¿{start:{line:47,column:17},end:{line:49,column:13}}¿¿¿¿ASTNode¿
186¿ExpressionStatement¿¿¿[1390,1450]¿{start:{line:48,column:16},end:{line:48,column:76}}¿¿¿¿ASTNode;CFGNode¿
187¿AssignmentExpression¿¿=¿[1390,1449]¿{start:{line:48,column:16},end:{line:48,column:75}}¿¿¿¿ASTNode¿
188¿MemberExpression¿¿¿[1390,1438]¿{start:{line:48,column:16},end:{line:48,column:64}}¿¿¿¿ASTNode¿
189¿CallExpression¿¿¿[1390,1428]¿{start:{line:48,column:16},end:{line:48,column:54}}¿¿¿¿ASTNode¿
